"field_id","itr_form","assessment_year","feature_area","schema_path","field_name","field_type","required","allowed_values","description","source_name","source_url","source_file","verification_status","source_reference"
"IF-3_202-01368","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.CashCreditsUs68","CashCreditsUs68","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.CashCreditsUs68"
"IF-3_202-01369","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndInvstmntsUs69","UnExplndInvstmntsUs69","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndInvstmntsUs69"
"IF-3_202-01370","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndMoneyUs69A","UnExplndMoneyUs69A","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndMoneyUs69A"
"IF-3_202-01371","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnDsclsdInvstmntsUs69B","UnDsclsdInvstmntsUs69B","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnDsclsdInvstmntsUs69B"
"IF-3_202-01372","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndExpndtrUs69C","UnExplndExpndtrUs69C","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.UnExplndExpndtrUs69C"
"IF-3_202-01373","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.AmtBrwdRepaidOnHundiUs69D","AmtBrwdRepaidOnHundiUs69D","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.AmtBrwdRepaidOnHundiUs69D"
"IF-3_202-01374","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF","TaxAccumulatedBalRecPF","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF"
"IF-3_202-01375","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TaxAccmltdBalRecPFDtls","TaxAccmltdBalRecPFDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TaxAccmltdBalRecPFDtls"
"IF-3_202-01376","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TotalIncomeBenefit","TotalIncomeBenefit","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TotalIncomeBenefit"
"IF-3_202-01377","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TotalTaxBenefit","TotalTaxBenefit","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.TaxAccumulatedBalRecPF.TotalTaxBenefit"
"IF-3_202-01378","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.OthersGross","OthersGross","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.OthersGross"
"IF-3_202-01379","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.OthersGrossDtls","OthersGrossDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.OthersGrossDtls"
"IF-3_202-01380","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.PassThrIncOSChrgblSplRate","PassThrIncOSChrgblSplRate","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.PassThrIncOSChrgblSplRate"
"IF-3_202-01381","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.PTIOthersGrossDtls","PTIOthersGrossDtls","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.PTIOthersGrossDtls"
"IF-3_202-01382","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS","IncChargblSplRateOS","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS"
"IF-3_202-01383","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.TotalAmtTaxUsDTAASchOs","TotalAmtTaxUsDTAASchOs","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.TotalAmtTaxUsDTAASchOs"
"IF-3_202-01384","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.NRIOsDTAA","NRIOsDTAA","reference","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.NRIOsDTAA"
"IF-3_202-01385","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.NRIOsDTAA.NRIDTAADtlsSchOS","NRIDTAADtlsSchOS","array","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.IncChargblSplRateOS.NRIOsDTAA.NRIDTAADtlsSchOS"
"IF-3_202-01386","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions","Deductions","reference","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions"
"IF-3_202-01387","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.Expenses","Expenses","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.Expenses"
"IF-3_202-01388","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.UsrIntExp57","UsrIntExp57","integer","NO","","User enterable - Interest expenditure u/s 57(1)(Available only if income offered in 1a)","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.UsrIntExp57"
"IF-3_202-01389","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.IntExp57","IntExp57","integer","NO","","Eligible amount  - Interest expenditure u/s 57(1)(Available only if income offered in 1a)","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.IntExp57"
"IF-3_202-01390","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.DeductionUs57iia","DeductionUs57iia","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.DeductionUs57iia"
"IF-3_202-01391","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.Depreciation","Depreciation","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.Depreciation"
"IF-3_202-01392","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.TotDeductions","TotDeductions","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Deductions.TotDeductions"
"IF-3_202-01393","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.AmtNotDeductibleUs58","AmtNotDeductibleUs58","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.AmtNotDeductibleUs58"
"IF-3_202-01394","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.ProfitChargTaxUs59","ProfitChargTaxUs59","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.ProfitChargTaxUs59"
"IF-3_202-01395","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Increliefus89AOS","Increliefus89AOS","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.Increliefus89AOS"
"IF-3_202-01396","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.BalanceNoRaceHorse","BalanceNoRaceHorse","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncOthThanOwnRaceHorse.BalanceNoRaceHorse"
"IF-3_202-01397","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.TotOthSrcNoRaceHorse","TotOthSrcNoRaceHorse","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.TotOthSrcNoRaceHorse"
"IF-3_202-01398","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse","IncFromOwnHorse","object","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse"
"IF-3_202-01399","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse.Receipts","Receipts","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse.Receipts"
"IF-3_202-01400","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse.DeductSec57","DeductSec57","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse.DeductSec57"
"IF-3_202-01401","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse.AmtNotDeductibleUs58","AmtNotDeductibleUs58","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse.AmtNotDeductibleUs58"
"IF-3_202-01402","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse.ProfitChargTaxUs59","ProfitChargTaxUs59","integer","NO","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse.ProfitChargTaxUs59"
"IF-3_202-01403","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFromOwnHorse.BalanceOwnRaceHorse","BalanceOwnRaceHorse","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFromOwnHorse.BalanceOwnRaceHorse"
"IF-3_202-01404","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncChargeable","IncChargeable","integer","YES","","Income from other sources","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncChargeable"
"IF-3_202-01405","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery","IncFrmLottery","reference","YES","","Income by way of winnings from lotteries, crossword puzzles, races, games, gambling, betting etc. referred to in section 2(24)(ix)","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery"
"IF-3_202-01406","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange","DateRange","object","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange"
"IF-3_202-01407","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Upto15Of6","Upto15Of6","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Upto15Of6"
"IF-3_202-01408","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of6To15Of9","Up16Of6To15Of9","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of6To15Of9"
"IF-3_202-01409","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of9To15Of12","Up16Of9To15Of12","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of9To15Of12"
"IF-3_202-01410","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of12To15Of3","Up16Of12To15Of3","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of12To15Of3"
"IF-3_202-01411","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of3To31Of3","Up16Of3To31Of3","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmLottery.DateRange.Up16Of3To31Of3"
"IF-3_202-01412","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames","IncFrmOnGames","reference","NO","","Income by way of winnings from online games u/s 115BBJ","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames"
"IF-3_202-01413","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange","DateRange","object","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange"
"IF-3_202-01414","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Upto15Of6","Upto15Of6","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Upto15Of6"
"IF-3_202-01415","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Upto15Of9","Upto15Of9","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Upto15Of9"
"IF-3_202-01416","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of9To15Of12","Up16Of9To15Of12","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of9To15Of12"
"IF-3_202-01417","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of12To15Of3","Up16Of12To15Of3","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of12To15Of3"
"IF-3_202-01418","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of3To31Of3","Up16Of3To31Of3","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.IncFrmOnGames.DateRange.Up16Of3To31Of3"
"IF-3_202-01419","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.DividendIncUs115BBDA","DividendIncUs115BBDA","reference","YES","","Dividend Income referred in Sl.no.1a(i)","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.DividendIncUs115BBDA"
"IF-3_202-01420","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange","DateRange","object","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange"
"IF-3_202-01421","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Upto15Of6","Upto15Of6","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Upto15Of6"
"IF-3_202-01422","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Up16Of6To15Of9","Up16Of6To15Of9","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Up16Of6To15Of9"
"IF-3_202-01423","ITR-3","2026-27","filing_readiness_or_tax_reconciliation","ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Up16Of9To15Of12","Up16Of9To15Of12","integer","YES","","","Income Tax Department JSON Schema","https://www.incometax.gov.in/iec/foportal/sites/default/files/2026-07/ITR-3_2026_Main_V1.1.json","ITR-3_2026_Main_V1.1.json","VERIFIED","Official published source record: ITR.ITR3.ScheduleOS.DividendIncUs115BBDA.DateRange.Up16Of9To15Of12"
